Index,age_at_diagnosis_coef,Gene_coef,age_at_diagnosis_p,Gene_p,Gene_p_adjust,neglogP,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
AP2A2,-17.79493738662231,414.31548012818746,0.013229910563305492,0.3375243961554265,0.8099140139424595,0.09156108637141179,Other Genes
AP2B1,-18.75977769379228,700.7133721306041,0.00879359575128773,0.1788031739090841,0.766390744451717,0.11554974878574684,Other Genes
AP2M1,-18.13528852693633,241.06437554344916,0.011875334071925266,0.5875420659885972,0.8930291132186147,0.049134382652218686,Other Genes
AP2S1,-17.44085374881871,425.6061518465768,0.01530667800391395,0.2982949591553106,0.798011108736668,0.09799106299832303,Other Genes
AP3B1,-18.155100706748566,-598.0814817390451,0.011110872647958937,0.2181536639181133,0.77160254263575,0.11260634990988416,Other Genes
AP3D1,-19.615142607138974,-632.2744219987212,0.006800999088559044,0.18581207916343198,0.7684155789089095,0.11440383880567512,Other Genes
AP3M1,-19.63994562502103,-431.68758410959697,0.007511042592860159,0.3128710134621409,0.8049932012498136,0.09420778754785628,Other Genes
AP3S1,-18.635142477121168,-501.18656082805876,0.008880978769893256,0.12008820891018163,0.7486062893608676,0.12574652851301357,Other Genes
APAF1,-19.06304347951812,236.41472546407297,0.009073308156793154,0.4444527838418003,0.8483412065431468,0.07142943746648008,Other Genes
APBB1IP,-19.39707082493857,-261.5189936907289,0.006793499930911389,0.11250051409563076,0.7471205343595989,0.12660932698731386,Other Genes
APCS,-19.57697929776593,-193.25615980898868,0.006085063129569933,0.07221888823373641,0.6881721653097252,0.16230289738910933,Other Genes
APEH,-18.855780094343842,589.8342070397815,0.007554491618054747,0.04860970951706625,0.6834941781938039,0.16526518027549125,Other Genes
APEX1,-17.46488389389847,605.5191602121082,0.011387418483028931,0.009855161456230001,0.534320925798104,0.27219781705668566,Other Genes
API5,-18.71535083557329,1074.4626885973537,0.00727388612090391,0.018277122144240827,0.5787836137259355,0.23748377293852785,Other Genes
APIP,-17.95903089753525,116.43957831100084,0.012885656282579745,0.6358380878157458,0.9058494340803027,0.04294398265672655,Other Genes
APMAP,-18.212487227518668,11.07641091118603,0.013197169900686393,0.9701041640598769,0.9952719607689775,0.002058230889745128,Other Genes
APOA1,-19.425090348978166,-203.59271186767083,0.007102171976764748,0.1736687377711046,0.766390744451717,0.11554974878574684,Other Genes
APOA2,-19.598682638198344,-163.0876305963646,0.007242238296902969,0.25870984940809383,0.7875352308783823,0.10373000867000819,Other Genes
APOA4,-18.101453577071677,-43.40762593052858,0.012194812355095525,0.7876081286461876,0.9420514422399414,0.02592538120824068,Other Genes
APOB,-18.192849825009873,-8.64418066766033,0.01203219532003529,0.955678806283144,0.9898935981578737,0.0044114844088242395,Other Genes
APOBEC3G,-17.938174892599903,-69.61893393144322,0.013176215831539377,0.7036808986395818,0.9235416743341811,0.03454350247061227,Other Genes
APOC1,-18.925022590790746,-76.14948622526268,0.009888089191828361,0.5580334133042162,0.8811234934230111,0.054963218995931096,Other Genes
APOC2,-18.300459391687472,-59.87185989118197,0.01129560571014865,0.6674969875783238,0.9168931830328206,0.0376812561745872,Other Genes
APOC3,-18.23026689180032,-48.131193279353205,0.011597457869283994,0.748360215487293,0.9325027033428029,0.030349900489612353,Other Genes
APOD,-17.629601008066924,-98.380578429429,0.015007339773876879,0.5411631146633611,0.8741401963555963,0.05841890876055388,Other Genes
APOE,-18.231093246921322,-163.6750931727159,0.011120460684904293,0.34040742299712934,0.8108043777539834,0.09108391509833641,Other Genes
APOH,-18.906554048370815,-166.12490075039562,0.00905385452088198,0.3674445549791677,0.8200565365105822,0.0861562053624219,Other Genes
APOL1,-22.67949966954911,-272.5398592014165,0.004937538620820444,0.20842328325941045,0.7684155789089095,0.11440383880567512,Other Genes
APOL2,-20.66060060926244,-208.20673254164353,0.005099575309965431,0.15221762566369865,0.7656602987945248,0.11596387146616821,Other Genes
APOO,-19.01151204577903,-139.30740610166606,0.010683127816321877,0.6365104293495107,0.9058494340803027,0.04294398265672655,Other Genes
APOOL,-18.699588108313815,-518.9615676602505,0.008271193416819334,0.06942084596473638,0.6881721653097252,0.16230289738910933,Other Genes
APP,-19.838260702874784,254.36260791704441,0.006312001678735788,0.1687994328842069,0.7660160798138202,0.11576211378630473,Other Genes
APPL1,-16.90209995878299,644.1382241888851,0.01629378724897907,0.0441994068409655,0.6769979568950703,0.16941264196557332,Other Genes
APPL2,-17.634060122678992,-151.9989452785884,0.01593661470727821,0.6766224051825156,0.9191417360554187,0.0366175131618116,Other Genes
APRT,-18.234029551355896,-27.15813897518521,0.01181084839024802,0.8904218984145691,0.9696910413857276,0.013366616656233885,Other Genes
AQR,-18.161320985614235,-0.5032887509071742,0.012233343087207062,0.999142182114418,0.9997225484741338,0.00012051238562516467,Other Genes
ARAF,-18.617422308913643,-68.46300219439777,0.01316507471338543,0.8228275856688174,0.9476114867212396,0.023369683502866893,Other Genes
ARAP1,-18.169435003409102,7.301807414858331,0.011962660138537048,0.980445620204238,0.9977287779593041,0.0009875010414971993,Other Genes
ARCN1,-17.587066553183437,-349.9866761157931,0.014995548378586616,0.4641823596993758,0.8560425135848749,0.06750466644803858,Other Genes
ARF4,-17.278732722278445,273.7612632642069,0.017125873118360446,0.3951824190063232,0.8354204407451711,0.0780949027909962,Other Genes
ARF5,-17.833506503684063,214.5439242159964,0.013355480393950108,0.47797187071855896,0.8613670877093141,0.06481172637339942,Other Genes
ARF6,-17.30836509055667,89.85578259670717,0.023112696756807907,0.7312445831007233,0.9276696167043161,0.03260666730437393,Other Genes
ARFGAP1,-18.082280895319897,-71.2787073558444,0.012404543123056515,0.8473465366181281,0.9565591648262104,0.019288162946783673,Other Genes
ARFGAP2,-18.91838029364129,407.7288524655886,0.008894568444297963,0.3287002245387568,0.8093911468573278,0.09184155024348548,Other Genes
ARFGAP3,-20.236937359243065,-403.32434984645397,0.005793679418766613,0.17723587792839077,0.766390744451717,0.11554974878574684,Other Genes
ARFGEF1,-18.135475815396717,-146.1112505057713,0.011938430861062865,0.6681872489085778,0.9169131018146099,0.037671821571718674,Other Genes
ARFGEF2,-19.760504095984164,-697.3987118911107,0.006177851861764808,0.12830556030031925,0.7615626589557921,0.11829435848783995,Other Genes
ARFIP1,-17.986365240432754,-265.8812887673289,0.012394130382228995,0.4238847632243379,0.8431281478193622,0.074106411542328,Other Genes
ARFRP1,-18.319340776051817,-116.05635382601929,0.011187903992833023,0.6268795427857796,0.9051435779358529,0.04328252559095232,Other Genes
ARGLU1,-17.67572904209144,-166.60386076155064,0.014819943408555844,0.5813909292240151,0.891452429370626,0.049901827152742564,Other Genes
ARHGAP1,-17.983876275305164,31.19393404877942,0.014808139930964363,0.9072355308272254,0.9776913741792072,0.009798216422943835,Other Genes
ARHGAP12,-20.094028133934934,267.12946825386615,0.007526255789989704,0.3602608407410003,0.8168886216168214,0.08783715315501697,Other Genes
ARHGAP17,-17.702143035304175,134.43649872199944,0.015788467187354084,0.7323301540800535,0.9284862052603418,0.03222454429234009,Other Genes
ARHGAP18,-18.06854060277049,68.86501161580107,0.012424467583101942,0.8010892403237739,0.9441620247590737,0.0249534713578997,Other Genes
ARHGAP25,-19.250278474365572,-240.68000599701372,0.008373170106449392,0.36406832079481743,0.8192825578686771,0.08656629096267171,Other Genes
ARHGAP29,-17.238551610475422,-285.3883974706473,0.017349887648772454,0.37740262204965835,0.8291110576674898,0.08138729272867636,Other Genes
ARHGAP35,-18.68724687729926,326.70590191341995,0.00932972829902412,0.266538390491909,0.7897278079913939,0.10252256928770076,Other Genes
ARHGAP4,-18.20102778153474,-42.73386181924218,0.011758543137452502,0.8459155512621248,0.9559939378016035,0.019544861685886702,Other Genes
ARHGAP45,-18.567230010652416,-89.47685182577817,0.010644593462956988,0.6352331393116939,0.9058494340803027,0.04294398265672655,Other Genes
ARHGAP5,-18.911957498708492,382.6116220827644,0.008710507898785493,0.27010874266948776,0.7897278079913939,0.10252256928770076,Other Genes
ARHGDIA,-18.76928707318376,-250.13758807140488,0.009287442802281963,0.3323995997915984,0.8097224673706382,0.09166381018693102,Other Genes
ARHGDIB,-18.48697202680933,-69.77986276438659,0.01086802948044698,0.6656094591800799,0.9165564713589582,0.037840771897579166,Other Genes
ARHGEF1,-16.779724880372168,-292.6515845112991,0.021955283951012795,0.3689340831781832,0.8205719096246136,0.08588335417855442,Other Genes
ARHGEF12,-18.20020265108566,105.39333335961534,0.011755529160128356,0.8379688241519683,0.9532333642942108,0.020800765239468333,Other Genes
ARHGEF17,-19.364695491425653,-589.7324176907691,0.006489594763215733,0.06717453844251915,0.6881721653097252,0.16230289738910933,Other Genes
ARHGEF2,-17.901700979829947,457.90324283021795,0.01220554153580518,0.2018624583479528,0.7684155789089095,0.11440383880567512,Other Genes
ARHGEF7,-18.196147960558594,-167.33752744104856,0.01168541107372294,0.6900826558764157,0.9206174847649955,0.0359207810552918,Other Genes
ARID1A,-19.910996977527514,393.3640586542931,0.006730616834265844,0.2491135327700999,0.7848856305308145,0.10519362178725628,Other Genes
ARID1B,-17.639030591708597,-88.13479311030812,0.01918450996941928,0.809865816791521,0.9469412408977945,0.023676968774520912,Other Genes
ARID2,-20.1464816146646,407.0795145277169,0.0058196876396815625,0.16462239608755275,0.7660160798138202,0.11576211378630473,Other Genes
ARID4B,-20.939284685062397,1167.2530098743991,0.0031972381428095986,0.017732983589077638,0.5787836137259355,0.23748377293852785,Other Genes
ARIH1,-17.781441940182084,335.83342008765953,0.013365960646726493,0.3582351598184512,0.8168886216168214,0.08783715315501697,Other Genes
ARIH2,-18.085507695860183,135.60444456816396,0.012216979233469268,0.702766534332367,0.9235416743341811,0.03454350247061227,Other Genes
ARL1,-18.643013992051696,-214.86816929076474,0.009951217593701751,0.4547044828134389,0.8515726952121916,0.0697782722088031,Other Genes
ARL2,-17.879346467953475,154.11860457953557,0.013358824873000384,0.6093043065652183,0.8996855850504751,0.04590923782156343,Other Genes
ARL3,-18.157807727358787,30.33266499188801,0.0119313893113052,0.8988193005109659,0.9750284182600254,0.010982726133613294,Other Genes
ARL6IP1,-18.193850756294825,11.175966736131258,0.01295872176242679,0.978727453854282,0.9977287779593041,0.0009875010414971993,Other Genes
ARL6IP4,-18.210949830659892,398.1689692913896,0.011172738595441552,0.32560744458912605,0.8093911468573278,0.09184155024348548,Other Genes
ARL6IP5,-19.175889186840763,-310.4985977870724,0.00783298717267162,0.21152796155431208,0.7691770146485282,0.11397370228126935,Other Genes
ARL8A,-18.15369855562345,-125.97492820859847,0.011851472586376883,0.6643836809159109,0.9165564713589582,0.037840771897579166,Other Genes
ARL8B,-17.92855360892584,-95.4378469289735,0.013414271479098338,0.7492883683179407,0.9326064710416352,0.03030157544819593,Other Genes
ARMC1,-18.30667710682863,-324.5009019809942,0.010927081892557599,0.3985477583129049,0.8354204407451711,0.0780949027909962,Other Genes
ARMC10,-18.775514232632588,-351.57552486902006,0.008403858809168448,0.11377985206635696,0.747647064182255,0.1263033677114802,Other Genes
ARMC6,-17.69423107808231,-217.17489134271648,0.014418154134055807,0.521138929099852,0.8694381114712325,0.06076132660333478,Other Genes
ARMC8,-18.372794849001497,-332.9700606782809,0.010636680034606523,0.37495610514781796,0.8271090554731279,0.0824372243438519,Other Genes
ARMC9,-18.134611027318183,40.205170191287735,0.012045765607240662,0.8593078166324161,0.9596938233256364,0.017867300344948878,Other Genes
ARMCX1,-18.035277647970148,-194.9245641794132,0.011936517007014587,0.31800801466644224,0.807282121585341,0.09297466548116733,Other Genes
ARMCX3,-19.87821163117388,-215.17591866686354,0.007373815276874943,0.32976451722448075,0.8093911468573278,0.09184155024348548,Other Genes
ARMT1,-22.514897397601082,329.2589381516807,0.00547167772677542,0.234770018242503,0.7766156496995347,0.10979386216793739,Other Genes
ARPC1A,-17.689348865428094,311.9949747922612,0.013810638570094753,0.3259617876597116,0.8093911468573278,0.09184155024348548,Other Genes
ARPC1B,-20.243274518813102,-445.33446146376923,0.005534510482635464,0.1442270472940699,0.762631838822359,0.11768506749111968,Other Genes
ARPC2,-19.702903049457742,-493.96320770811906,0.00684626350388083,0.2196103383520652,0.77160254263575,0.11260634990988416,Other Genes
ARPC3,-20.13547386705047,-595.1771830711872,0.0052538808656167075,0.09014461365245306,0.7151852663027346,0.1455814411211588,Other Genes
ARPC4,-19.21465922133137,-335.06151410981715,0.007909346556371913,0.24837433633022782,0.7848856305308145,0.10519362178725628,Other Genes
ARPC5,-18.92634665219645,-385.20975685834594,0.0086491096021233,0.2632630693301314,0.7882857432991881,0.10331632788654152,Other Genes
ARPC5L,-18.231449954359487,-19.465535737133166,0.012708625519181957,0.9522197005288774,0.9898935981578737,0.0044114844088242395,Other Genes
ARPIN,-14.402631472809377,893.0223716114813,0.03392647162373287,0.0015358326836205165,0.5010192246271837,0.3001456094834175,Other Genes
ARPP19,-18.31326392703047,-148.9667298071717,0.01127050712788809,0.6782463065069932,0.9191417360554187,0.0366175131618116,Other Genes
ARRB1,-19.98887302968999,-254.49047484264779,0.006967522052842253,0.2930005531779869,0.798011108736668,0.09799106299832303,Other Genes
ASAH1,-18.28768018172603,143.65355361276715,0.011290155678740373,0.6242477224742966,0.9035558721272562,0.044044987312986,Other Genes
ASAP1,-18.150349802654272,-91.02158820697565,0.01193178888716606,0.7838443844957035,0.9398354665259951,0.02694817005375778,Other Genes
ASAP2,-17.67177342338666,472.08283507288104,0.012211894559017078,0.06111471703493269,0.6834941781938039,0.16526518027549125,Other Genes
ASCC1,-18.31096606844759,-166.754462224659,0.011306589512153685,0.700364292200299,0.9235416743341811,0.03454350247061227,Other Genes
ASCC3,-17.801226288373044,310.04426773748696,0.013538911838973032,0.4709101277349145,0.8583357876854295,0.06634277950550342,Other Genes
ASH2L,-21.068183664549323,745.3431616499522,0.0035196451124349043,0.04198466221506416,0.6727218522775186,0.17216446473669716,Other Genes
ASL,-17.478984328133766,-226.04641995022178,0.015098626600990673,0.3095615454849458,0.8049932012498136,0.09420778754785628,Other Genes
ASMTL,-19.166808816097358,-129.01768208356458,0.011631631646079298,0.6658469086770398,0.9165564713589582,0.037840771897579166,Other Genes
ASNA1,-17.433476783216012,-243.34341892163525,0.015211252224261269,0.26976607027926547,0.7897278079913939,0.10252256928770076,Other Genes
ASNS,-19.768315309979876,-269.59863507487773,0.006598030193253248,0.19611654977202747,0.7684155789089095,0.11440383880567512,Other Genes
ASPH,-18.561566737982226,299.7281575355057,0.009903168294792437,0.3335805468161699,0.8097224673706382,0.09166381018693102,Other Genes
ASPN,-18.448912274613576,-120.456877566949,0.00971492323143748,0.15694786983502285,0.7660160798138202,0.11576211378630473,Other Genes
ASPSCR1,-18.25706921636718,224.85661384659602,0.011333864966024267,0.5581213463675212,0.8811234934230111,0.054963218995931096,Other Genes
ASRGL1,-18.998781561424906,-45.40424550580467,0.012129811817557144,0.7105542723269336,0.9242347632594551,0.034217700383620216,Other Genes
ASS1,-18.996432321048587,-70.83558370251563,0.013017571286770876,0.7378448975033391,0.9291423123922344,0.03191776205244736,Other Genes
ATAD2,-16.228731267579104,361.74689909391327,0.024326602160248643,0.14140907098039113,0.762631838822359,0.11768506749111968,Other Genes
ATAD3A,-17.83194477059257,-276.01444748683923,0.012894118905446648,0.2932040926435613,0.798011108736668,0.09799106299832303,Other Genes
ATE1,-18.099830464474874,60.678426199402026,0.012302638169001207,0.8680188564699617,0.9641919892314754,0.01583648107435425,Other Genes
ATF7IP,-18.320121750328596,29.1413873637848,0.013915299542218547,0.9304071044142037,0.9849771000734451,0.006573866382944767,Other Genes
ATG3,-18.578479175576852,-748.2607075424548,0.007975077961468737,0.02765073226985383,0.6105618546896658,0.21427033206368157,Other Genes
ATG5,-20.915823781962867,651.1365315112341,0.00395296019338912,0.0626931816928601,0.6834941781938039,0.16526518027549125,Other Genes
ATG7,-20.035883005192932,-480.3058461358745,0.005459779287557495,0.09574739449825323,0.7268781257720794,0.1385384003399999,Other Genes
ATG9A,-18.345732598248894,143.40102871593004,0.011123947602085666,0.63966819684385,0.9073626825366037,0.04221908610339222,Other Genes
ATIC,-17.969017023719523,685.1760445524056,0.010368182389212239,0.03560115210340377,0.653438867720702,0.18479503647431328,Other Genes
ATL1,-18.14028144881706,17.14279852964748,0.012098802786596852,0.9455386076621775,0.9889619964728232,0.0048203970168356185,Other Genes
